0,-0.0037386443
0,-0.036818575
0,-0.053561363
0,0.10025328
0,0.021942347
0,0.05616515
0,-0.03524741
0,-0.05339563
0,0.10340696
0,0.06926529
0,0.05506136
0,-0.072875455
0,0.08243995
0,-0.102301866
0,0.06761696
0,-0.10526489
0,0.18228933
0,-0.026017856
0,0.048724778
0,-0.18088846
0,-0.015123488
0,-0.123514056
0,0.07121773
0,0.064937495
0,0.014581725
0,-0.032335952
0,0.13111569
0,-0.08337607
0,0.0024993618
0,0.020304542
0,-0.059318624
0,0.07852843
0,0.021317767
0,0.048243612
0,0.19276856
0,-0.07053725
0,-0.038437884
0,0.07251721
0,0.05933322
0,0.05497154
0,0.08561035
0,0.021871842
0,0.10854674
0,0.021610111
0,-0.07359296
0,-0.038498282
0,0.011405777
0,0.040246088
0,0.09225979
0,0.02276208
0,0.1407318
0,-0.005693961
0,-0.01120697
0,0.07694539
0,0.080373675
0,0.008221938
0,0.08126036
0,-0.21000665
0,-0.18198687
0,-0.13806161
0,-0.07632459
0,-0.15180814
0,0.033135563
0,-0.05199252
0,0.05561261
0,-0.009232507
0,-0.10025278
0,0.07203363
0,-0.13615102
0,-0.04137827
0,0.009122621
0,-0.004807051
0,-0.00224616
0,0.003935596
0,0.061352186
0,-0.0042820526
0,0.048463255
0,6.607147e-05
0,-0.16401133
0,-0.0834272
0,-0.004336661
0,0.128627
0,-0.009388051
0,-0.033136792
0,0.07116249
0,0.02894411
0,0.056992993
0,-0.08105345
0,-0.19450524
0,0.0659252
0,-0.061917637
0,0.14183772
0,0.11145676
0,0.06896853
0,0.038629007
0,0.09060689
0,0.029961014
0,0.19223554
0,-0.2367181
0,-0.09495623
0,0.006558121
0,-0.12734148
0,0.03701741
0,0.016578002
0,-0.039346296
0,0.0889445
0,-0.1565288
0,0.0383347
0,0.02107807
0,-0.10089968
0,-0.049227405
0,0.010379775
0,-0.051424783
0,-0.08330718
0,-0.09508886
0,-0.063964956
0,-0.028601259
0,-0.12769994
0,0.1350826
0,-0.013521281
0,-0.08233695
0,-0.19885658
0,0.13778664
0,0.020433286
0,0.05806295
0,0.085134126
0,-0.05042785
0,0.12740403
0,-0.02575894
0,-0.056558594
0,-0.0209858
0,0.07616849
0,0.0048361016
0,0.074598484
0,-0.011587907
0,-0.04045839
0,0.101596415
0,0.034077287
0,0.05542785
0,-0.08035457
0,0.10233227
0,-0.11080273
0,0.062050387
0,-0.088772275
0,0.16477016
0,-0.012757447
0,0.050257787
0,-0.16131565
0,-0.0016399897
0,-0.13259085
0,0.07063755
0,0.04847362
0,0.004312261
0,-0.04477442
0,0.11610981
0,-0.08050021
0,-0.023558678
0,0.018159537
0,-0.08042608
0,0.08575134
0,0.01964214
0,0.05893733
0,0.19905588
0,-0.08376349
0,-0.06085241
0,0.05940033
0,0.06186869
0,0.081226
0,0.101087384
0,0.0068015666
0,0.112897925
0,0.026416289
0,-0.05722838
0,-0.054025643
0,0.007567057
0,0.052085657
0,0.07197216
0,0.0021016514
0,0.12648103
0,0.0041255374
0,-0.024211815
0,0.08858404
0,0.059459686
0,0.0040139086
0,0.07683603
0,-0.20925947
0,-0.2040145
0,-0.1309101
0,-0.05257723
0,-0.15016595
0,0.033400886
0,-0.05127281
0,0.035790365
0,-0.031648234
0,-0.07830097
0,0.0501483
0,-0.12020612
0,-0.07862853
0,-0.012103842
0,-0.0117247915
0,0.006769076
0,-0.0046172636
0,0.067162335
0,-0.016551398
0,0.03460027
0,0.0013271089
0,-0.15747297
0,-0.08451957
0,0.027408352
0,0.111432135
0,-0.043609697
0,-0.045610465
0,0.07719174
0,0.0030730146
0,0.08435661
0,-0.09403927
0,-0.19966371
0,0.09605763
0,-0.07941445
0,0.12904188
0,0.111240156
0,0.06510024
0,0.018389216
0,0.11317504
0,0.032211926
0,0.17320743
0,-0.23996788
0,-0.07453928
0,0.021425763
0,-0.1408902
0,0.042378053
0,0.04032308
0,-0.033911172
0,0.08326088
0,-0.17260782
0,0.01571181
0,-0.00070254796
0,-0.10258522
0,-0.024657356
0,0.0093061365
0,-0.032440793
0,-0.093635246
0,-0.10675825
0,-0.07575645
0,-0.036833934
0,-0.11579299
0,0.12515089
0,-0.027127543
0,-0.09982209
0,-0.18859532
0,0.12353613
0,0.0529625
0,0.048780464
0,0.102473535
0,-0.07790314
0,0.13929026
